wlo,whi,flux
# keV,keV,phot/cm^2/s/bin
   0.25827,    0.25829,   1.0035e-10
   0.25829,    0.25831,   1.2101e-10
   0.25831,    0.25833,   1.4870e-10
   0.25833,    0.25835,   1.0597e-10
   0.25835,    0.25837,   1.0939e-10
   0.25837,    0.25839,   1.6457e-10
   0.25839,    0.25841,   1.1999e-10
   0.25841,    0.25843,   7.5928e-11
   0.25843,    0.25845,   7.0500e-11
   0.25845,    0.25847,   7.0373e-11
   0.25847,    0.25849,   7.1003e-11
   0.25849,    0.25851,   7.4415e-11
   0.25851,    0.25854,   7.8285e-11
   0.25854,    0.25856,   8.6319e-11
   0.25856,    0.25858,   1.1112e-10
   0.25858,    0.25860,   1.1129e-10
   0.25860,    0.25862,   8.6182e-11
   0.25862,    0.25864,   7.2422e-11
   0.25864,    0.25866,   7.0827e-11
   0.25866,    0.25868,   7.7210e-11
   0.25868,    0.25870,   8.8962e-11
   0.25870,    0.25872,   7.9893e-11
   0.25872,    0.25874,   7.1779e-11
   0.25874,    0.25876,   7.5525e-11
   0.25876,    0.25879,   1.4651e-10
   0.25879,    0.25881,   6.3219e-10
   0.25881,    0.25883,   9.2133e-10
   0.25883,    0.25885,   3.7349e-10
   0.25885,    0.25887,   1.3901e-10
   0.25887,    0.25889,   9.3326e-11
   0.25889,    0.25891,   1.5851e-10
   0.25891,    0.25893,   3.8745e-10
   0.25893,    0.25895,   9.2122e-10
   0.25895,    0.25897,   9.3404e-10
   0.25897,    0.25899,   3.2088e-10
   0.25899,    0.25902,   9.5593e-11
   0.25902,    0.25904,   7.5807e-11
   0.25904,    0.25906,   1.5598e-10
   0.25906,    0.25908,   5.2437e-10
   0.25908,    0.25910,   5.2523e-10
   0.25910,    0.25912,   1.5635e-10
   0.25912,    0.25914,   7.3288e-11
   0.25914,    0.25916,   7.0872e-11
   0.25916,    0.25918,   7.0903e-11
   0.25918,    0.25920,   7.0408e-11
   0.25920,    0.25922,   7.0266e-11
   0.25922,    0.25924,   7.0239e-11
   0.25924,    0.25927,   7.0745e-11
   0.25927,    0.25929,   7.4702e-11
   0.25929,    0.25931,   8.1798e-11
   0.25931,    0.25933,   7.8761e-11
   0.25933,    0.25935,   7.2840e-11
   0.25935,    0.25937,   7.5519e-11
   0.25937,    0.25939,   1.9258e-10
   0.25939,    0.25941,   1.5570e-09
   0.25941,    0.25943,   4.0208e-09
   0.25943,    0.25945,   2.4363e-09
   0.25945,    0.25947,   5.5765e-10
   0.25947,    0.25950,   1.2945e-10
   0.25950,    0.25952,   7.4382e-11
   0.25952,    0.25954,   7.0493e-11
   0.25954,    0.25956,   7.0180e-11
   0.25956,    0.25958,   7.0342e-11
   0.25958,    0.25960,   7.1353e-11
   0.25960,    0.25962,   7.2119e-11
   0.25962,    0.25964,   7.1007e-11
   0.25964,    0.25966,   7.0634e-11
   0.25966,    0.25968,   8.5320e-11
   0.25968,    0.25970,   1.7246e-10
   0.25970,    0.25973,   2.0282e-10
   0.25973,    0.25975,   1.0953e-10
   0.25975,    0.25977,   7.5382e-11
   0.25977,    0.25979,   7.0716e-11
   0.25979,    0.25981,   7.0213e-11
   0.25981,    0.25983,   7.0148e-11
   0.25983,    0.25985,   7.0325e-11
   0.25985,    0.25987,   7.8477e-11
   0.25987,    0.25989,   1.6761e-10
   0.25989,    0.25991,   2.9508e-10
   0.25991,    0.25993,   1.7683e-10
   0.25993,    0.25996,   8.2760e-11
   0.25996,    0.25998,   7.2582e-11
   0.25998,    0.26000,   7.1837e-11
   0.26000,    0.26002,   7.6804e-11
   0.26002,    0.26004,   9.5326e-11
   0.26004,    0.26006,   9.5547e-11
   0.26006,    0.26008,   8.2548e-11
   0.26008,    0.26010,   9.8748e-11
   0.26010,    0.26012,   2.8494e-10
   0.26012,    0.26014,   8.4456e-10
   0.26014,    0.26016,   2.2172e-09
   0.26016,    0.26019,   3.5246e-09
   0.26019,    0.26021,   2.1729e-09
   0.26021,    0.26023,   1.6597e-09
   0.26023,    0.26025,   6.4309e-10
   0.26025,    0.26027,   1.1966e-10
   0.26027,    0.26029,   7.1472e-11
   0.26029,    0.26031,   7.0101e-11
   0.26031,    0.26033,   7.1399e-11
   0.26033,    0.26035,   1.5572e-10
   0.26035,    0.26037,   1.0178e-09
   0.26037,    0.26040,   1.9947e-09
   0.26040,    0.26042,   8.1040e-10
   0.26042,    0.26044,   1.2408e-10
   0.26044,    0.26046,   1.2256e-10
   0.26046,    0.26048,   3.0175e-10
   0.26048,    0.26050,   3.4375e-10
   0.26050,    0.26052,   2.2863e-10
   0.26052,    0.26054,   1.0488e-10
   0.26054,    0.26056,   7.1665e-11
   0.26056,    0.26058,   6.9961e-11
   0.26058,    0.26061,   7.0189e-11
   0.26061,    0.26063,   8.6664e-11
   0.26063,    0.26065,   2.6130e-10
   0.26065,    0.26067,   4.7011e-10
   0.26067,    0.26069,   2.2851e-10
   0.26069,    0.26071,   8.3442e-11
   0.26071,    0.26073,   7.5714e-11
   0.26073,    0.26075,   8.1838e-11
   0.26075,    0.26077,   1.0704e-10
   0.26077,    0.26079,   1.0422e-10
   0.26079,    0.26082,   7.7133e-11
   0.26082,    0.26084,   7.0241e-11
   0.26084,    0.26086,   6.9938e-11
   0.26086,    0.26088,   7.4289e-11
   0.26088,    0.26090,   2.0280e-10
   0.26090,    0.26092,   7.8735e-10
   0.26092,    0.26094,   7.9599e-10
   0.26094,    0.26096,   2.0778e-10
   0.26096,    0.26098,   7.5034e-11
   0.26098,    0.26100,   7.6443e-11
   0.26100,    0.26103,   9.8540e-11
   0.26103,    0.26105,   3.3156e-10
   0.26105,    0.26107,   2.6360e-09
   0.26107,    0.26109,   6.1974e-09
   0.26109,    0.26111,   3.4082e-09
   0.26111,    0.26113,   4.8061e-10
   0.26113,    0.26115,   8.2393e-11
   0.26115,    0.26117,   7.0679e-11
   0.26117,    0.26119,   7.1098e-11
   0.26119,    0.26121,   7.0510e-11
   0.26121,    0.26124,   7.0023e-11
   0.26124,    0.26126,   7.0969e-11
   0.26126,    0.26128,   7.4389e-11
   0.26128,    0.26130,   7.6295e-11
   0.26130,    0.26132,   7.7089e-11
   0.26132,    0.26134,   1.1392e-10
   0.26134,    0.26136,   1.6299e-09
   0.26136,    0.26138,   1.2074e-08
   0.26138,    0.26140,   1.8772e-08
   0.26140,    0.26143,   8.1939e-09
   0.26143,    0.26145,   2.5655e-09
   0.26145,    0.26147,   5.9580e-10
   0.26147,    0.26149,   1.6925e-10
   0.26149,    0.26151,   8.8807e-11
   0.26151,    0.26153,   8.1178e-11
   0.26153,    0.26155,   8.7298e-11
   0.26155,    0.26157,   7.5325e-11
   0.26157,    0.26159,   7.0205e-11
   0.26159,    0.26161,   7.0579e-11
   0.26161,    0.26164,   7.2613e-11
   0.26164,    0.26166,   7.4933e-11
   0.26166,    0.26168,   7.5935e-11
   0.26168,    0.26170,   7.5136e-11
   0.26170,    0.26172,   7.8042e-11
   0.26172,    0.26174,   2.4550e-10
   0.26174,    0.26176,   1.0016e-09
   0.26176,    0.26178,   1.0905e-09
   0.26178,    0.26180,   3.6976e-10
   0.26180,    0.26183,   1.1397e-10
   0.26183,    0.26185,   7.2224e-11
   0.26185,    0.26187,   6.9847e-11
   0.26187,    0.26189,   6.9799e-11
   0.26189,    0.26191,   6.9792e-11
   0.26191,    0.26193,   6.9791e-11
   0.26193,    0.26195,   6.9819e-11
   0.26195,    0.26197,   7.0400e-11
   0.26197,    0.26199,   8.2990e-11
   0.26199,    0.26202,   1.8304e-10
   0.26202,    0.26204,   4.8482e-10
   0.26204,    0.26206,   1.3972e-09
   0.26206,    0.26208,   2.2828e-09
   0.26208,    0.26210,   1.1896e-09
   0.26210,    0.26212,   2.2989e-10
   0.26212,    0.26214,   7.7832e-11
   0.26214,    0.26216,   7.7904e-11
   0.26216,    0.26218,   2.2736e-10
   0.26218,    0.26221,   6.4715e-10
   0.26221,    0.26223,   4.6947e-10
   0.26223,    0.26225,   1.2210e-10
   0.26225,    0.26227,   7.4439e-11
   0.26227,    0.26229,   7.4587e-11
   0.26229,    0.26231,   7.4207e-11
   0.26231,    0.26233,   7.6662e-11
   0.26233,    0.26235,   8.0771e-11
   0.26235,    0.26237,   5.4323e-10
   0.26237,    0.26240,   5.9711e-09
   0.26240,    0.26242,   1.3568e-08
   0.26242,    0.26244,   5.9212e-09
   0.26244,    0.26246,   5.3633e-10
   0.26246,    0.26248,   1.2663e-10
   0.26248,    0.26250,   6.5710e-10
   0.26250,    0.26252,   2.5063e-09
   0.26252,    0.26254,   2.9422e-09
   0.26254,    0.26256,   8.4976e-10
   0.26256,    0.26259,   1.1390e-10
   0.26259,    0.26261,   7.2237e-11
   0.26261,    0.26263,   7.2563e-11
   0.26263,    0.26265,   7.0857e-11
   0.26265,    0.26267,   6.9853e-11
   0.26267,    0.26269,   6.9994e-11
   0.26269,    0.26271,   9.7223e-11
   0.26271,    0.26273,   6.5085e-10
   0.26273,    0.26275,   2.2823e-09
   0.26275,    0.26278,   1.6601e-09
   0.26278,    0.26280,   2.8303e-10
   0.26280,    0.26282,   8.3065e-11
   0.26282,    0.26284,   9.8913e-11
   0.26284,    0.26286,   9.7367e-11
   0.26286,    0.26288,   7.6734e-11
   0.26288,    0.26290,   7.0151e-11
   0.26290,    0.26292,   6.9689e-11
   0.26292,    0.26295,   6.9697e-11
   0.26295,    0.26297,   6.9727e-11
   0.26297,    0.26299,   6.9757e-11
   0.26299,    0.26301,   6.9836e-11
   0.26301,    0.26303,   7.3710e-11
   0.26303,    0.26305,   1.1278e-10
   0.26305,    0.26307,   1.5543e-10
   0.26307,    0.26309,   1.0198e-10
   0.26309,    0.26311,   7.1945e-11
   0.26311,    0.26314,   7.1617e-11
   0.26314,    0.26316,   8.2073e-11
   0.26316,    0.26318,   9.2383e-11
   0.26318,    0.26320,   8.6723e-11
   0.26320,    0.26322,   7.8351e-11
   0.26322,    0.26324,   7.1945e-11
   0.26324,    0.26326,   7.0245e-11
   0.26326,    0.26328,   7.0413e-11
   0.26328,    0.26331,   7.3719e-11
   0.26331,    0.26333,   7.6667e-11
   0.26333,    0.26335,   7.3352e-11
   0.26335,    0.26337,   7.1073e-11
   0.26337,    0.26339,   7.3637e-11
   0.26339,    0.26341,   8.8614e-11
   0.26341,    0.26343,   8.8420e-11
   0.26343,    0.26345,   7.3144e-11
   0.26345,    0.26348,   7.9072e-11
   0.26348,    0.26350,   4.4246e-10
   0.26350,    0.26352,   2.7946e-09
   0.26352,    0.26354,   4.2173e-09
   0.26354,    0.26356,   1.9192e-09
   0.26356,    0.26358,   4.6416e-10
   0.26358,    0.26360,   1.1651e-10
   0.26360,    0.26362,   7.2324e-11
   0.26362,    0.26365,   6.9667e-11
   0.26365,    0.26367,   7.2009e-11
   0.26367,    0.26369,   1.0177e-10
   0.26369,    0.26371,   1.7860e-10
   0.26371,    0.26373,   1.5757e-10
   0.26373,    0.26375,   8.5915e-11
   0.26375,    0.26377,   7.0284e-11
   0.26377,    0.26379,   6.9672e-11
   0.26379,    0.26382,   6.9956e-11
   0.26382,    0.26384,   7.7353e-11
   0.26384,    0.26386,   1.3269e-10
   0.26386,    0.26388,   2.0403e-10
   0.26388,    0.26390,   1.4020e-10
   0.26390,    0.26392,   7.7596e-11
   0.26392,    0.26394,   6.9682e-11
   0.26394,    0.26396,   6.9501e-11
   0.26396,    0.26399,   6.9501e-11
   0.26399,    0.26401,   6.9514e-11
   0.26401,    0.26403,   6.9560e-11
   0.26403,    0.26405,   7.0234e-11
   0.26405,    0.26407,   7.5882e-11
   0.26407,    0.26409,   8.0771e-11
   0.26409,    0.26411,   7.3285e-11
   0.26411,    0.26413,   6.9725e-11
   0.26413,    0.26416,   6.9509e-11
   0.26416,    0.26418,   6.9510e-11
   0.26418,    0.26420,   6.9523e-11
   0.26420,    0.26422,   7.0227e-11
   0.26422,    0.26424,   7.5835e-11
   0.26424,    0.26426,   8.5298e-11
   0.26426,    0.26428,   8.6769e-11
   0.26428,    0.26430,   8.5687e-11
   0.26430,    0.26433,   8.6437e-11
   0.26433,    0.26435,   8.0959e-11
   0.26435,    0.26437,   7.7075e-11
   0.26437,    0.26439,   1.7035e-10
   0.26439,    0.26441,   4.7312e-10
   0.26441,    0.26443,   4.3606e-10
   0.26443,    0.26445,   1.4486e-10
   0.26445,    0.26447,   7.3059e-11
   0.26447,    0.26450,   7.0406e-11
   0.26450,    0.26452,   8.3266e-11
   0.26452,    0.26454,   1.3583e-10
   0.26454,    0.26456,   1.3471e-10
   0.26456,    0.26458,   1.3083e-10
   0.26458,    0.26460,   3.1949e-10
   0.26460,    0.26462,   3.4200e-10
   0.26462,    0.26465,   1.9257e-10
   0.26465,    0.26467,   3.2230e-10
   0.26467,    0.26469,   5.5311e-10
   0.26469,    0.26471,   3.5340e-10
   0.26471,    0.26473,   1.1794e-10
   0.26473,    0.26475,   7.1342e-11
   0.26475,    0.26477,   6.9385e-11
   0.26477,    0.26479,   6.9365e-11
   0.26479,    0.26482,   6.9363e-11
   0.26482,    0.26484,   6.9496e-11
   0.26484,    0.26486,   7.3087e-11
   0.26486,    0.26488,   1.2828e-10
   0.26488,    0.26490,   3.5384e-10
   0.26490,    0.26492,   5.0175e-10
   0.26492,    0.26494,   4.3920e-10
   0.26494,    0.26496,   3.0724e-10
   0.26496,    0.26499,   6.7893e-10
   0.26499,    0.26501,   6.1107e-10
   0.26501,    0.26503,   1.6444e-10
   0.26503,    0.26505,   7.6580e-11
   0.26505,    0.26507,   7.1191e-11
   0.26507,    0.26509,   7.0978e-11
   0.26509,    0.26511,   9.0514e-11
   0.26511,    0.26514,   2.7432e-10
   0.26514,    0.26516,   6.4395e-10
   0.26516,    0.26518,   4.0288e-10
   0.26518,    0.26520,   1.3930e-10
   0.26520,    0.26522,   1.1044e-10
   0.26522,    0.26524,   7.8082e-11
   0.26524,    0.26526,   6.9615e-11
   0.26526,    0.26529,   6.9285e-11
   0.26529,    0.26531,   6.9697e-11
   0.26531,    0.26533,   7.7292e-11
   0.26533,    0.26535,   1.2431e-10
   0.26535,    0.26537,   2.6769e-10
   0.26537,    0.26539,   4.7728e-10
   0.26539,    0.26541,   4.8405e-10
   0.26541,    0.26543,   4.9533e-10
   0.26543,    0.26546,   3.6641e-10
   0.26546,    0.26548,   1.3787e-10
   0.26548,    0.26550,   1.1367e-10
   0.26550,    0.26552,   1.6087e-10
   0.26552,    0.26554,   1.2780e-10
   0.26554,    0.26556,   8.4554e-11
   0.26556,    0.26558,   1.5336e-10
   0.26558,    0.26561,   3.4798e-10
   0.26561,    0.26563,   2.4537e-10
   0.26563,    0.26565,   9.0034e-11
   0.26565,    0.26567,   7.3840e-11
   0.26567,    0.26569,   1.3126e-10
   0.26569,    0.26571,   3.2893e-10
   0.26571,    0.26573,   4.3592e-10
   0.26573,    0.26576,   2.7994e-10
   0.26576,    0.26578,   1.1588e-10
   0.26578,    0.26580,   7.3513e-11
   0.26580,    0.26582,   7.8559e-11
   0.26582,    0.26584,   9.7389e-11
   0.26584,    0.26586,   1.2747e-10
   0.26586,    0.26588,   1.2442e-10
   0.26588,    0.26591,   8.2784e-11
   0.26591,    0.26593,   7.6743e-11
   0.26593,    0.26595,   7.4577e-11
   0.26595,    0.26597,   7.0177e-11
   0.26597,    0.26599,   8.0688e-11
   0.26599,    0.26601,   1.8175e-10
   0.26601,    0.26603,   2.7518e-10
   0.26603,    0.26606,   1.4078e-10
   0.26606,    0.26608,   7.4277e-11
   0.26608,    0.26610,   8.8391e-11
   0.26610,    0.26612,   4.9317e-10
   0.26612,    0.26614,   2.1288e-09
   0.26614,    0.26616,   2.0001e-09
   0.26616,    0.26618,   4.1653e-10
   0.26618,    0.26621,   8.2098e-11
   0.26621,    0.26623,   6.9513e-11
   0.26623,    0.26625,   6.9306e-11
   0.26625,    0.26627,   6.9299e-11
   0.26627,    0.26629,   6.9288e-11
   0.26629,    0.26631,   7.0680e-11
   0.26631,    0.26633,   1.0198e-10
   0.26633,    0.26636,   1.9968e-10
   0.26636,    0.26638,   1.6705e-10
   0.26638,    0.26640,   8.2819e-11
   0.26640,    0.26642,   6.9481e-11
   0.26642,    0.26644,   6.9173e-11
   0.26644,    0.26646,   6.9617e-11
   0.26646,    0.26648,   7.1281e-11
   0.26648,    0.26651,   7.2249e-11
   0.26651,    0.26653,   7.0842e-11
   0.26653,    0.26655,   6.9370e-11
   0.26655,    0.26657,   6.9132e-11
   0.26657,    0.26659,   6.9153e-11
   0.26659,    0.26661,   6.9198e-11
   0.26661,    0.26663,   6.9328e-11
   0.26663,    0.26666,   6.9628e-11
   0.26666,    0.26668,   7.0027e-11
   0.26668,    0.26670,   7.0673e-11
   0.26670,    0.26672,   7.0102e-11
   0.26672,    0.26674,   6.9226e-11
   0.26674,    0.26676,   6.9187e-11
   0.26676,    0.26679,   7.0697e-11
   0.26679,    0.26681,   7.6247e-11
   0.26681,    0.26683,   7.8152e-11
   0.26683,    0.26685,   7.1909e-11
   0.26685,    0.26687,   6.9320e-11
   0.26687,    0.26689,   6.9208e-11
   0.26689,    0.26691,   6.9160e-11
   0.26691,    0.26694,   6.9030e-11
   0.26694,    0.26696,   6.9047e-11
   0.26696,    0.26698,   6.9914e-11
   0.26698,    0.26700,   7.6404e-11
   0.26700,    0.26702,   8.6643e-11
   0.26702,    0.26704,   1.5003e-10
   0.26704,    0.26706,   6.0479e-10
   0.26706,    0.26709,   8.0034e-10
   0.26709,    0.26711,   2.9285e-10
   0.26711,    0.26713,   3.3387e-10
   0.26713,    0.26715,   4.9505e-10
   0.26715,    0.26717,   4.6503e-10
   0.26717,    0.26719,   7.2462e-10
   0.26719,    0.26722,   1.4027e-09
   0.26722,    0.26724,   9.3988e-10
   0.26724,    0.26726,   2.1648e-10
   0.26726,    0.26728,   8.0127e-11
   0.26728,    0.26730,   7.1634e-11
   0.26730,    0.26732,   1.7564e-10
   0.26732,    0.26734,   2.5352e-09
   0.26734,    0.26737,   1.0452e-08
   0.26737,    0.26739,   8.3225e-09
   0.26739,    0.26741,   1.2938e-09
   0.26741,    0.26743,   1.0154e-10
   0.26743,    0.26745,   6.9445e-11
   0.26745,    0.26747,   7.1833e-11
   0.26747,    0.26750,   7.6871e-11
   0.26750,    0.26752,   7.4750e-11
   0.26752,    0.26754,   7.0065e-11
   0.26754,    0.26756,   6.8983e-11
   0.26756,    0.26758,   6.9312e-11
   0.26758,    0.26760,   7.1291e-11
   0.26760,    0.26762,   9.5701e-11
   0.26762,    0.26765,   2.2412e-10
   0.26765,    0.26767,   3.0100e-10
   0.26767,    0.26769,   1.5367e-10
   0.26769,    0.26771,   7.7803e-11
   0.26771,    0.26773,   7.0306e-11
   0.26773,    0.26775,   7.5395e-11
   0.26775,    0.26778,   1.1359e-10
   0.26778,    0.26780,   3.9711e-10
   0.26780,    0.26782,   7.8270e-10
   0.26782,    0.26784,   4.4585e-10
   0.26784,    0.26786,   1.2147e-10
   0.26786,    0.26788,   9.2834e-11
   0.26788,    0.26790,   2.5107e-10
   0.26790,    0.26793,   5.5951e-10
   0.26793,    0.26795,   5.9626e-10
   0.26795,    0.26797,   3.1649e-10
   0.26797,    0.26799,   1.0829e-10
   0.26799,    0.26801,   7.1458e-11
   0.26801,    0.26803,   6.8909e-11
   0.26803,    0.26806,   6.8733e-11
   0.26806,    0.26808,   6.8721e-11
   0.26808,    0.26810,   6.8727e-11
   0.26810,    0.26812,   6.9271e-11
   0.26812,    0.26814,   7.3972e-11
   0.26814,    0.26816,   7.7824e-11
   0.26816,    0.26819,   7.1685e-11
   0.26819,    0.26821,   6.8874e-11
   0.26821,    0.26823,   6.8717e-11
   0.26823,    0.26825,   6.8783e-11
   0.26825,    0.26827,   6.8826e-11
   0.26827,    0.26829,   6.8760e-11
   0.26829,    0.26831,   6.8694e-11
   0.26831,    0.26834,   6.8691e-11
   0.26834,    0.26836,   6.9165e-11
   0.26836,    0.26838,   7.4349e-11
   0.26838,    0.26840,   8.6803e-11
   0.26840,    0.26842,   8.4674e-11
   0.26842,    0.26844,   7.3092e-11
   0.26844,    0.26847,   6.9466e-11
   0.26847,    0.26849,   6.9060e-11
   0.26849,    0.26851,   7.1613e-11
   0.26851,    0.26853,   8.0729e-11
   0.26853,    0.26855,   9.3056e-11
   0.26855,    0.26857,   8.6783e-11
   0.26857,    0.26860,   7.2004e-11
   0.26860,    0.26862,   6.9286e-11
   0.26862,    0.26864,   7.1022e-11
   0.26864,    0.26866,   7.1422e-11
   0.26866,    0.26868,   7.9756e-11
   0.26868,    0.26870,   9.6674e-11
   0.26870,    0.26873,   8.2356e-11
   0.26873,    0.26875,   6.9828e-11
   0.26875,    0.26877,   6.8804e-11
   0.26877,    0.26879,   7.2650e-11
   0.26879,    0.26881,   9.0120e-11
   0.26881,    0.26883,   9.8666e-11
   0.26883,    0.26886,   7.9747e-11
   0.26886,    0.26888,   6.9647e-11
   0.26888,    0.26890,   6.8590e-11
   0.26890,    0.26892,   6.8560e-11
   0.26892,    0.26894,   6.8556e-11
   0.26894,    0.26896,   6.8553e-11
   0.26896,    0.26899,   6.8568e-11
   0.26899,    0.26901,   6.8786e-11
   0.26901,    0.26903,   6.9648e-11
   0.26903,    0.26905,   6.9574e-11
   0.26905,    0.26907,   6.8762e-11
   0.26907,    0.26909,   6.8811e-11
   0.26909,    0.26912,   7.4445e-11
   0.26912,    0.26914,   8.5553e-11
   0.26914,    0.26916,   7.5689e-11
   0.26916,    0.26918,   7.2401e-11
   0.26918,    0.26920,   7.9945e-11
   0.26920,    0.26922,   8.6483e-11
   0.26922,    0.26925,   8.0866e-11
   0.26925,    0.26927,   7.8119e-11
   0.26927,    0.26929,   7.9390e-11
   0.26929,    0.26931,   7.2723e-11
   0.26931,    0.26933,   7.0690e-11
   0.26933,    0.26935,   7.5580e-11
   0.26935,    0.26938,   8.4059e-11
   0.26938,    0.26940,   7.6837e-11
   0.26940,    0.26942,   6.9711e-11
   0.26942,    0.26944,   7.4388e-11
   0.26944,    0.26946,   1.0046e-10
   0.26946,    0.26948,   1.2027e-10
   0.26948,    0.26951,   9.0543e-11
   0.26951,    0.26953,   7.0315e-11
   0.26953,    0.26955,   6.8465e-11
   0.26955,    0.26957,   6.8435e-11
   0.26957,    0.26959,   6.8459e-11
   0.26959,    0.26961,   6.8900e-11
   0.26961,    0.26964,   7.1861e-11
   0.26964,    0.26966,   8.0003e-11
   0.26966,    0.26968,   8.6620e-11
   0.26968,    0.26970,   1.0505e-10
   0.26970,    0.26972,   1.7278e-10
   0.26972,    0.26974,   1.4249e-10
   0.26974,    0.26977,   7.8467e-11
   0.26977,    0.26979,   6.9512e-11
   0.26979,    0.26981,   7.9078e-11
   0.26981,    0.26983,   1.1648e-10
   0.26983,    0.26985,   1.2698e-10
   0.26985,    0.26988,   8.8881e-11
   0.26988,    0.26990,   7.0211e-11
   0.26990,    0.26992,   6.8405e-11
   0.26992,    0.26994,   6.8375e-11
   0.26994,    0.26996,   6.8464e-11
   0.26996,    0.26998,   6.9765e-11
   0.26998,    0.27001,   7.8570e-11
