wlo,whi,flux
  36.33707,   36.33999,   1.1741e-10
  36.33999,   36.34292,   8.8744e-11
  36.34292,   36.34585,   9.3161e-11
  36.34585,   36.34877,   1.0156e-10
  36.34877,   36.35170,   8.4700e-11
  36.35170,   36.35463,   6.3437e-11
  36.35463,   36.35756,   5.6760e-11
  36.35756,   36.36049,   5.5879e-11
  36.36049,   36.36341,   5.4150e-11
  36.36341,   36.36634,   5.4041e-11
  36.36634,   36.36927,   5.8474e-11
  36.36927,   36.37220,   6.7403e-11
  36.37220,   36.37513,   6.9516e-11
  36.37513,   36.37806,   6.0816e-11
  36.37806,   36.38099,   5.3990e-11
  36.38099,   36.38392,   5.2060e-11
  36.38392,   36.38685,   5.2706e-11
  36.38685,   36.38978,   7.2263e-11
  36.38978,   36.39271,   2.5481e-10
  36.39271,   36.39564,   9.6702e-10
  36.39564,   36.39857,   1.9140e-09
  36.39857,   36.40151,   1.6784e-09
  36.40151,   36.40444,   6.7525e-10
  36.40444,   36.40737,   1.7798e-10
  36.40737,   36.41030,   9.1136e-11
  36.41030,   36.41324,   7.4742e-11
  36.41324,   36.41617,   5.9490e-11
  36.41617,   36.41910,   5.3122e-11
  36.41910,   36.42203,   5.2285e-11
  36.42203,   36.42497,   5.2677e-11
  36.42497,   36.42790,   5.2857e-11
  36.42790,   36.43084,   5.2930e-11
  36.43084,   36.43377,   5.2960e-11
  36.43377,   36.43670,   5.2449e-11
  36.43670,   36.43964,   5.2037e-11
  36.43964,   36.44257,   5.2052e-11
  36.44257,   36.44551,   5.2172e-11
  36.44551,   36.44844,   5.2113e-11
  36.44844,   36.45138,   5.1974e-11
  36.45138,   36.45432,   5.2065e-11
  36.45432,   36.45725,   5.3047e-11
  36.45725,   36.46019,   5.4375e-11
  36.46019,   36.46312,   5.4725e-11
  36.46312,   36.46606,   5.4686e-11
  36.46606,   36.46900,   5.3573e-11
  36.46900,   36.47193,   5.2789e-11
  36.47193,   36.47487,   5.2419e-11
  36.47487,   36.47781,   5.2095e-11
  36.47781,   36.48075,   5.1956e-11
  36.48075,   36.48369,   5.1936e-11
  36.48369,   36.48662,   5.1939e-11
  36.48662,   36.48956,   5.1959e-11
  36.48956,   36.49250,   5.2135e-11
  36.49250,   36.49544,   5.3002e-11
  36.49544,   36.49838,   5.4689e-11
  36.49838,   36.50132,   5.5390e-11
  36.50132,   36.50426,   5.4236e-11
  36.50426,   36.50720,   5.2990e-11
  36.50720,   36.51014,   5.3103e-11
  36.51014,   36.51308,   5.9245e-11
  36.51308,   36.51602,   1.0390e-10
  36.51602,   36.51896,   1.7327e-10
  36.51896,   36.52190,   1.3205e-10
  36.52190,   36.52485,   6.7507e-11
  36.52485,   36.52779,   5.3748e-11
  36.52779,   36.53073,   5.2532e-11
  36.53073,   36.53367,   5.2109e-11
  36.53367,   36.53661,   5.2034e-11
  36.53661,   36.53956,   5.2066e-11
  36.53956,   36.54250,   5.2347e-11
  36.54250,   36.54544,   5.3349e-11
  36.54544,   36.54839,   6.2706e-11
  36.54839,   36.55133,   2.4471e-10
  36.55133,   36.55427,   6.7604e-10
  36.55427,   36.55722,   3.7037e-10
  36.55722,   36.56016,   1.7178e-10
  36.56016,   36.56311,   2.4744e-10
  36.56311,   36.56605,   2.6907e-10
  36.56605,   36.56900,   2.4479e-10
  36.56900,   36.57194,   3.5869e-10
  36.57194,   36.57489,   4.3755e-10
  36.57489,   36.57783,   2.7429e-10
  36.57783,   36.58078,   1.0975e-10
  36.58078,   36.58373,   5.9030e-11
  36.58373,   36.58667,   5.2768e-11
  36.58667,   36.58962,   5.2605e-11
  36.58962,   36.59257,   5.2675e-11
  36.59257,   36.59551,   5.2978e-11
  36.59551,   36.59846,   5.2959e-11
  36.59846,   36.60141,   5.2558e-11
  36.60141,   36.60436,   5.2280e-11
  36.60436,   36.60730,   5.2191e-11
  36.60730,   36.61025,   5.2188e-11
  36.61025,   36.61320,   5.2194e-11
  36.61320,   36.61615,   5.2200e-11
  36.61615,   36.61910,   5.2207e-11
  36.61910,   36.62205,   5.2213e-11
  36.62205,   36.62500,   5.2223e-11
  36.62500,   36.62795,   5.2243e-11
  36.62795,   36.63090,   5.2258e-11
  36.63090,   36.63385,   5.2317e-11
  36.63385,   36.63680,   5.2820e-11
  36.63680,   36.63975,   5.4547e-11
  36.63975,   36.64270,   5.7081e-11
  36.64270,   36.64565,   5.7066e-11
  36.64565,   36.64860,   5.6661e-11
  36.64860,   36.65156,   6.0202e-11
  36.65156,   36.65451,   5.7872e-11
  36.65451,   36.65746,   5.3581e-11
  36.65746,   36.66041,   5.2403e-11
  36.66041,   36.66336,   5.2454e-11
  36.66336,   36.66632,   5.3819e-11
  36.66632,   36.66927,   6.3408e-11
  36.66927,   36.67222,   8.2514e-11
  36.67222,   36.67518,   7.5644e-11
  36.67518,   36.67813,   6.0634e-11
  36.67813,   36.68109,   6.6647e-11
  36.68109,   36.68404,   7.2480e-11
  36.68404,   36.68699,   6.0834e-11
  36.68699,   36.68995,   5.4323e-11
  36.68995,   36.69290,   6.7138e-11
  36.69290,   36.69586,   1.8840e-10
  36.69586,   36.69881,   6.1732e-10
  36.69881,   36.70177,   1.1029e-09
  36.70177,   36.70473,   9.2816e-10
  36.70473,   36.70768,   3.8091e-10
  36.70768,   36.71064,   1.0898e-10
  36.71064,   36.71360,   5.8942e-11
  36.71360,   36.71655,   7.1005e-11
  36.71655,   36.71951,   8.9683e-11
  36.71951,   36.72247,   6.9031e-11
  36.72247,   36.72543,   6.5496e-11
  36.72543,   36.72838,   6.9814e-11
  36.72838,   36.73134,   7.2499e-11
  36.73134,   36.73430,   7.1063e-11
  36.73430,   36.73726,   6.2012e-11
  36.73726,   36.74022,   5.4994e-11
  36.74022,   36.74318,   5.7223e-11
  36.74318,   36.74614,   1.0715e-10
  36.74614,   36.74909,   2.4728e-10
  36.74909,   36.75205,   2.6595e-10
  36.75205,   36.75501,   2.0317e-10
  36.75501,   36.75798,   1.2432e-10
  36.75798,   36.76094,   7.2528e-11
  36.76094,   36.76390,   6.0024e-11
  36.76390,   36.76686,   5.5867e-11
  36.76686,   36.76982,   5.7524e-11
  36.76982,   36.77278,   5.6420e-11
  36.77278,   36.77574,   5.3551e-11
  36.77574,   36.77870,   5.2684e-11
  36.77870,   36.78167,   5.2679e-11
  36.78167,   36.78463,   5.3693e-11
  36.78463,   36.78759,   5.9269e-11
  36.78759,   36.79055,   7.4155e-11
  36.79055,   36.79352,   9.0801e-11
  36.79352,   36.79648,   8.9426e-11
  36.79648,   36.79944,   8.5871e-11
  36.79944,   36.80241,   1.3595e-10
  36.80241,   36.80537,   1.5585e-10
  36.80537,   36.80834,   8.8202e-11
  36.80834,   36.81130,   5.6122e-11
  36.81130,   36.81427,   5.4510e-11
  36.81427,   36.81723,   5.6481e-11
  36.81723,   36.82020,   5.5612e-11
  36.82020,   36.82316,   5.3721e-11
  36.82316,   36.82613,   5.3096e-11
  36.82613,   36.82909,   5.2830e-11
  36.82909,   36.83206,   5.2728e-11
  36.83206,   36.83503,   5.2825e-11
  36.83503,   36.83799,   5.3592e-11
  36.83799,   36.84096,   5.5150e-11
  36.84096,   36.84393,   5.8324e-11
  36.84393,   36.84689,   6.4098e-11
  36.84689,   36.84986,   6.3566e-11
  36.84986,   36.85283,   5.7400e-11
  36.85283,   36.85580,   5.5210e-11
  36.85580,   36.85877,   6.0099e-11
  36.85877,   36.86174,   6.7917e-11
  36.86174,   36.86470,   6.6992e-11
  36.86470,   36.86767,   5.8943e-11
  36.86767,   36.87064,   5.5035e-11
  36.87064,   36.87361,   5.5506e-11
  36.87361,   36.87658,   5.4660e-11
  36.87658,   36.87955,   5.3569e-11
  36.87955,   36.88252,   5.3711e-11
  36.88252,   36.88549,   5.3611e-11
  36.88549,   36.88846,   5.3175e-11
  36.88846,   36.89143,   5.3032e-11
  36.89143,   36.89441,   5.3082e-11
  36.89441,   36.89738,   5.2997e-11
  36.89738,   36.90035,   5.2892e-11
  36.90035,   36.90332,   5.2876e-11
  36.90332,   36.90629,   5.3063e-11
  36.90629,   36.90927,   5.4625e-11
  36.90927,   36.91224,   6.0356e-11
  36.91224,   36.91521,   6.9543e-11
  36.91521,   36.91818,   7.2555e-11
  36.91818,   36.92116,   6.4875e-11
  36.92116,   36.92413,   5.6660e-11
  36.92413,   36.92711,   5.3524e-11
  36.92711,   36.93008,   5.2987e-11
  36.93008,   36.93305,   5.2971e-11
  36.93305,   36.93603,   5.2975e-11
  36.93603,   36.93900,   5.2965e-11
  36.93900,   36.94198,   5.3073e-11
  36.94198,   36.94495,   5.3877e-11
  36.94495,   36.94793,   5.6595e-11
  36.94793,   36.95091,   6.0532e-11
  36.95091,   36.95388,   6.1289e-11
  36.95388,   36.95686,   5.7789e-11
  36.95686,   36.95983,   5.4759e-11
  36.95983,   36.96281,   5.5200e-11
  36.96281,   36.96579,   5.6097e-11
  36.96579,   36.96877,   5.4278e-11
  36.96877,   36.97174,   5.3154e-11
  36.97174,   36.97472,   5.3109e-11
  36.97472,   36.97770,   5.4637e-11
  36.97770,   36.98068,   7.9379e-11
  36.98068,   36.98366,   1.6913e-10
  36.98366,   36.98663,   1.6041e-10
  36.98663,   36.98961,   1.0585e-10
  36.98961,   36.99259,   7.6317e-11
  36.99259,   36.99557,   5.8407e-11
  36.99557,   36.99855,   5.3679e-11
  36.99855,   37.00153,   5.3119e-11
  37.00153,   37.00451,   5.3092e-11
  37.00451,   37.00749,   5.3097e-11
  37.00749,   37.01047,   5.3104e-11
  37.01047,   37.01345,   5.3111e-11
  37.01345,   37.01643,   5.3118e-11
  37.01643,   37.01942,   5.3125e-11
  37.01942,   37.02240,   5.3132e-11
  37.02240,   37.02538,   5.3140e-11
  37.02538,   37.02836,   5.3154e-11
  37.02836,   37.03134,   5.3186e-11
  37.03134,   37.03433,   5.3222e-11
  37.03433,   37.03731,   5.3217e-11
  37.03731,   37.04029,   5.3194e-11
  37.04029,   37.04328,   5.3273e-11
  37.04328,   37.04626,   5.4508e-11
  37.04626,   37.04924,   5.7940e-11
  37.04924,   37.05223,   5.7595e-11
  37.05223,   37.05521,   5.4416e-11
  37.05521,   37.05819,   5.3419e-11
  37.05819,   37.06118,   5.3460e-11
  37.06118,   37.06416,   5.4178e-11
  37.06416,   37.06715,   5.4949e-11
  37.06715,   37.07014,   5.5342e-11
  37.07014,   37.07312,   5.8684e-11
  37.07312,   37.07611,   6.2337e-11
  37.07611,   37.07909,   5.9889e-11
  37.07909,   37.08208,   5.5419e-11
  37.08208,   37.08507,   5.3749e-11
  37.08507,   37.08805,   5.3939e-11
  37.08805,   37.09104,   5.4395e-11
  37.09104,   37.09403,   5.4151e-11
  37.09403,   37.09701,   5.3591e-11
  37.09701,   37.10000,   5.3342e-11
  37.10000,   37.10299,   5.3305e-11
  37.10299,   37.10598,   5.3318e-11
  37.10598,   37.10897,   5.3343e-11
  37.10897,   37.11196,   5.3357e-11
  37.11196,   37.11495,   5.3348e-11
  37.11495,   37.11793,   5.3348e-11
  37.11793,   37.12092,   5.3416e-11
  37.12092,   37.12391,   5.3599e-11
  37.12391,   37.12690,   5.3973e-11
  37.12690,   37.12989,   5.4652e-11
  37.12989,   37.13288,   5.4689e-11
  37.13288,   37.13588,   5.3888e-11
  37.13588,   37.13887,   5.3457e-11
  37.13887,   37.14186,   5.3407e-11
  37.14186,   37.14485,   5.3501e-11
  37.14485,   37.14784,   5.3566e-11
  37.14784,   37.15083,   5.3484e-11
  37.15083,   37.15382,   5.3407e-11
  37.15382,   37.15682,   5.3443e-11
  37.15682,   37.15981,   5.4233e-11
  37.15981,   37.16280,   5.9346e-11
  37.16280,   37.16580,   7.2634e-11
  37.16580,   37.16879,   8.1021e-11
  37.16879,   37.17178,   7.0612e-11
  37.17178,   37.17478,   5.8259e-11
  37.17478,   37.17777,   5.4167e-11
  37.17777,   37.18076,   5.3869e-11
  37.18076,   37.18376,   5.4047e-11
  37.18376,   37.18675,   5.4033e-11
  37.18675,   37.18975,   5.4393e-11
  37.18975,   37.19274,   5.4398e-11
  37.19274,   37.19574,   5.3737e-11
  37.19574,   37.19874,   5.3494e-11
  37.19874,   37.20173,   5.3471e-11
  37.20173,   37.20473,   5.3476e-11
  37.20473,   37.20772,   5.3493e-11
  37.20772,   37.21072,   5.3556e-11
  37.21072,   37.21372,   5.3661e-11
  37.21372,   37.21672,   5.3681e-11
  37.21672,   37.21971,   5.3599e-11
  37.21971,   37.22271,   5.3540e-11
  37.22271,   37.22571,   5.3525e-11
  37.22571,   37.22871,   5.3549e-11
  37.22871,   37.23171,   5.3651e-11
  37.23171,   37.23470,   5.3794e-11
  37.23470,   37.23770,   5.3786e-11
  37.23770,   37.24070,   5.3650e-11
  37.24070,   37.24370,   5.3572e-11
  37.24370,   37.24670,   5.3560e-11
  37.24670,   37.24970,   5.3570e-11
  37.24970,   37.25270,   5.3641e-11
  37.25270,   37.25570,   5.4030e-11
  37.25570,   37.25870,   5.4469e-11
  37.25870,   37.26170,   5.4040e-11
  37.26170,   37.26470,   5.3664e-11
  37.26470,   37.26771,   5.3611e-11
  37.26771,   37.27071,   5.3689e-11
  37.27071,   37.27371,   5.4332e-11
  37.27371,   37.27671,   5.5607e-11
  37.27671,   37.27971,   5.5206e-11
  37.27971,   37.28272,   5.3997e-11
  37.28272,   37.28572,   5.3665e-11
  37.28572,   37.28872,   5.3643e-11
  37.28872,   37.29172,   5.3649e-11
  37.29172,   37.29473,   5.3672e-11
  37.29473,   37.29773,   5.3810e-11
  37.29773,   37.30074,   5.4924e-11
  37.30074,   37.30374,   6.5604e-11
  37.30374,   37.30674,   1.5757e-10
  37.30674,   37.30975,   4.6464e-10
  37.30975,   37.31275,   5.1306e-10
  37.31275,   37.31576,   1.9475e-10
  37.31576,   37.31877,   7.1040e-11
  37.31877,   37.32177,   5.5482e-11
  37.32177,   37.32478,   5.3997e-11
  37.32478,   37.32778,   5.5060e-11
  37.32778,   37.33079,   6.4129e-11
  37.33079,   37.33380,   9.1371e-11
  37.33380,   37.33680,   1.1446e-10
  37.33680,   37.33981,   9.6400e-11
  37.33981,   37.34282,   7.7760e-11
  37.34282,   37.34583,   8.6590e-11
  37.34583,   37.34883,   6.6190e-11
  37.34883,   37.35184,   5.4624e-11
  37.35184,   37.35485,   5.4163e-11
  37.35485,   37.35786,   5.4294e-11
  37.35786,   37.36087,   5.4115e-11
  37.36087,   37.36388,   5.3899e-11
  37.36388,   37.36689,   5.3829e-11
  37.36689,   37.36989,   5.3826e-11
  37.36989,   37.37290,   5.3832e-11
  37.37290,   37.37591,   5.3839e-11
  37.37591,   37.37892,   5.3846e-11
  37.37892,   37.38194,   5.3853e-11
  37.38194,   37.38495,   5.3860e-11
  37.38495,   37.38796,   5.3867e-11
  37.38796,   37.39097,   5.3874e-11
  37.39097,   37.39398,   5.3894e-11
  37.39398,   37.39699,   5.4049e-11
  37.39699,   37.40000,   5.5291e-11
  37.40000,   37.40302,   6.1101e-11
  37.40302,   37.40603,   6.7948e-11
  37.40603,   37.40904,   8.6693e-11
  37.40904,   37.41205,   1.2253e-10
  37.41205,   37.41507,   7.8660e-11
  37.41507,   37.41808,   5.5323e-11
  37.41808,   37.42109,   5.4312e-11
  37.42109,   37.42411,   5.8654e-11
  37.42411,   37.42712,   1.6186e-10
  37.42712,   37.43014,   1.3302e-09
  37.43014,   37.43315,   2.4135e-09
  37.43315,   37.43617,   6.8166e-10
  37.43617,   37.43918,   8.1821e-11
  37.43918,   37.44220,   5.4832e-11
  37.44220,   37.44521,   5.4118e-11
  37.44521,   37.44823,   5.4130e-11
  37.44823,   37.45124,   5.4096e-11
  37.45124,   37.45426,   5.4371e-11
  37.45426,   37.45728,   5.8298e-11
  37.45728,   37.46029,   7.7499e-11
  37.46029,   37.46331,   1.1136e-10
  37.46331,   37.46633,   1.1257e-10
  37.46633,   37.46935,   7.9822e-11
  37.46935,   37.47236,   5.9366e-11
  37.47236,   37.47538,   5.4973e-11
  37.47538,   37.47840,   5.6061e-11
  37.47840,   37.48142,   5.9178e-11
  37.48142,   37.48444,   6.2510e-11
  37.48444,   37.48746,   1.5308e-10
  37.48746,   37.49048,   1.1004e-09
  37.49048,   37.49350,   1.7198e-09
  37.49350,   37.49652,   4.3338e-10
  37.49652,   37.49954,   6.8942e-11
  37.49954,   37.50256,   5.4459e-11
  37.50256,   37.50558,   5.4066e-11
  37.50558,   37.50860,   5.4093e-11
  37.50860,   37.51162,   5.4209e-11
  37.51162,   37.51464,   5.4298e-11
  37.51464,   37.51766,   5.4215e-11
  37.51766,   37.52068,   5.4134e-11
  37.52068,   37.52370,   5.4367e-11
  37.52370,   37.52673,   5.5729e-11
  37.52673,   37.52975,   5.8338e-11
  37.52975,   37.53277,   5.9010e-11
  37.53277,   37.53579,   5.6646e-11
  37.53579,   37.53882,   5.4700e-11
  37.53882,   37.54184,   5.4241e-11
  37.54184,   37.54486,   5.4357e-11
  37.54486,   37.54789,   5.4515e-11
  37.54789,   37.55091,   5.4792e-11
  37.55091,   37.55394,   5.5805e-11
  37.55394,   37.55696,   5.7523e-11
  37.55696,   37.55999,   5.9478e-11
  37.55999,   37.56301,   5.9761e-11
  37.56301,   37.56604,   5.7624e-11
  37.56604,   37.56906,   5.8994e-11
  37.56906,   37.57209,   1.5544e-10
  37.57209,   37.57511,   6.2833e-10
  37.57511,   37.57814,   5.2252e-10
  37.57814,   37.58117,   1.0908e-10
  37.58117,   37.58419,   5.5639e-11
  37.58419,   37.58722,   5.4179e-11
  37.58722,   37.59025,   5.4297e-11
  37.59025,   37.59328,   6.1279e-11
  37.59328,   37.59630,   2.0450e-10
  37.59630,   37.59933,   5.4517e-10
  37.59933,   37.60236,   3.5152e-10
  37.60236,   37.60539,   2.2916e-10
  37.60539,   37.60842,   1.4447e-10
  37.60842,   37.61145,   7.2681e-11
  37.61145,   37.61448,   5.7341e-11
  37.61448,   37.61751,   5.4965e-11
  37.61751,   37.62054,   5.4277e-11
  37.62054,   37.62357,   5.4222e-11
  37.62357,   37.62660,   5.4331e-11
  37.62660,   37.62963,   5.4422e-11
  37.62963,   37.63266,   5.4398e-11
  37.63266,   37.63569,   5.5012e-11
  37.63569,   37.63872,   6.5621e-11
  37.63872,   37.64175,   1.4825e-10
  37.64175,   37.64478,   2.9644e-10
  37.64478,   37.64781,   2.3099e-10
  37.64781,   37.65085,   9.1134e-11
  37.65085,   37.65388,   5.6957e-11
  37.65388,   37.65691,   5.4388e-11
  37.65691,   37.65994,   5.4418e-11
  37.65994,   37.66298,   5.5142e-11
  37.66298,   37.66601,   5.5545e-11
  37.66601,   37.66904,   5.4766e-11
  37.66904,   37.67208,   5.5385e-11
  37.67208,   37.67511,   8.8944e-11
  37.67511,   37.67815,   2.6216e-10
  37.67815,   37.68118,   2.3151e-10
  37.68118,   37.68422,   7.5823e-11
  37.68422,   37.68725,   5.4804e-11
  37.68725,   37.69029,   5.4235e-11
  37.69029,   37.69332,   5.4223e-11
  37.69332,   37.69636,   5.4274e-11
  37.69636,   37.69939,   5.4833e-11
  37.69939,   37.70243,   5.7615e-11
  37.70243,   37.70547,   6.4977e-11
  37.70547,   37.70850,   9.4722e-11
  37.70850,   37.71154,   2.3934e-10
  37.71154,   37.71458,   5.9302e-10
  37.71458,   37.71762,   9.6960e-10
  37.71762,   37.72065,   1.0254e-09
  37.72065,   37.72369,   6.4449e-10
  37.72369,   37.72673,   2.3288e-10
  37.72673,   37.72977,   7.9273e-11
  37.72977,   37.73281,   5.5819e-11
  37.73281,   37.73585,   5.4297e-11
  37.73585,   37.73889,   5.4360e-11
  37.73889,   37.74193,   5.7758e-11
  37.74193,   37.74497,   1.2746e-10
  37.74497,   37.74801,   3.0659e-10
  37.74801,   37.75105,   1.8051e-10
  37.75105,   37.75409,   6.5563e-11
  37.75409,   37.75713,   5.5383e-11
  37.75713,   37.76017,   5.5964e-11
  37.76017,   37.76321,   5.6353e-11
  37.76321,   37.76625,   5.6522e-11
  37.76625,   37.76929,   6.0523e-11
  37.76929,   37.77233,   6.6795e-11
  37.77233,   37.77538,   6.7587e-11
  37.77538,   37.77842,   6.2005e-11
  37.77842,   37.78146,   5.8509e-11
  37.78146,   37.78450,   5.7025e-11
  37.78450,   37.78755,   5.5359e-11
  37.78755,   37.79059,   5.4449e-11
  37.79059,   37.79363,   5.4254e-11
  37.79363,   37.79668,   5.4249e-11
  37.79668,   37.79972,   5.4282e-11
  37.79972,   37.80277,   5.4656e-11
  37.80277,   37.80581,   5.9303e-11
  37.80581,   37.80886,   8.7806e-11
  37.80886,   37.81190,   1.1501e-10
  37.81190,   37.81495,   7.7294e-11
  37.81495,   37.81799,   5.7034e-11
  37.81799,   37.82104,   5.4401e-11
  37.82104,   37.82409,   5.4322e-11
  37.82409,   37.82713,   5.8302e-11
  37.82713,   37.83018,   1.2141e-10
  37.83018,   37.83323,   2.2099e-10
  37.83323,   37.83627,   1.1323e-10
  37.83627,   37.83932,   5.7433e-11
  37.83932,   37.84237,   5.4320e-11
  37.84237,   37.84542,   5.4293e-11
  37.84542,   37.84846,   5.4363e-11
  37.84846,   37.85151,   5.4341e-11
  37.85151,   37.85456,   5.4254e-11
  37.85456,   37.85761,   5.4206e-11
  37.85761,   37.86066,   5.4197e-11
  37.86066,   37.86371,   5.4202e-11
  37.86371,   37.86676,   5.4226e-11
  37.86676,   37.86981,   5.4255e-11
  37.86981,   37.87286,   5.4267e-11
  37.87286,   37.87591,   5.4346e-11
  37.87591,   37.87896,   5.4484e-11
  37.87896,   37.88201,   5.4492e-11
  37.88201,   37.88506,   5.4532e-11
  37.88506,   37.88811,   5.4582e-11
  37.88811,   37.89116,   5.4528e-11
  37.89116,   37.89421,   5.4466e-11
  37.89421,   37.89727,   5.4423e-11
  37.89727,   37.90032,   5.4408e-11
  37.90032,   37.90337,   5.4398e-11
  37.90337,   37.90642,   5.4350e-11
  37.90642,   37.90948,   5.4306e-11
  37.90948,   37.91253,   5.4296e-11
  37.91253,   37.91558,   5.4299e-11
  37.91558,   37.91864,   5.4306e-11
  37.91864,   37.92169,   5.4312e-11
  37.92169,   37.92475,   5.4319e-11
  37.92475,   37.92780,   5.4328e-11
  37.92780,   37.93085,   5.4396e-11
  37.93085,   37.93391,   5.5143e-11
  37.93391,   37.93696,   5.9444e-11
  37.93696,   37.94002,   6.3242e-11
  37.94002,   37.94308,   5.9758e-11
  37.94308,   37.94613,   6.8122e-11
  37.94613,   37.94919,   8.6604e-11
  37.94919,   37.95224,   7.6913e-11
  37.95224,   37.95530,   5.9908e-11
  37.95530,   37.95836,   5.5252e-11
  37.95836,   37.96142,   5.4859e-11
  37.96142,   37.96447,   5.6444e-11
  37.96447,   37.96753,   5.7190e-11
  37.96753,   37.97059,   5.5467e-11
  37.97059,   37.97365,   5.4724e-11
  37.97365,   37.97671,   5.4497e-11
  37.97671,   37.97976,   5.4510e-11
  37.97976,   37.98282,   5.4615e-11
  37.98282,   37.98588,   5.4684e-11
  37.98588,   37.98894,   5.4690e-11
  37.98894,   37.99200,   5.4559e-11
  37.99200,   37.99506,   5.4490e-11
  37.99506,   37.99812,   5.4554e-11
  37.99812,   38.00118,   5.4689e-11
  38.00118,   38.00424,   5.4773e-11
  38.00424,   38.00730,   5.4724e-11
  38.00730,   38.01036,   5.4889e-11
  38.01036,   38.01343,   5.8686e-11
  38.01343,   38.01649,   8.4047e-11
  38.01649,   38.01955,   1.1823e-10
  38.01955,   38.02261,   8.4248e-11
  38.02261,   38.02567,   5.8859e-11
  38.02567,   38.02874,   5.4875e-11
  38.02874,   38.03180,   5.4675e-11
  38.03180,   38.03486,   5.4780e-11
  38.03486,   38.03793,   5.4758e-11
  38.03793,   38.04099,   5.4648e-11
  38.04099,   38.04405,   5.4569e-11
  38.04405,   38.04712,   5.4573e-11
  38.04712,   38.05018,   5.4685e-11
  38.05018,   38.05325,   5.4950e-11
  38.05325,   38.05631,   5.4882e-11
  38.05631,   38.05938,   5.4594e-11
  38.05938,   38.06244,   5.4517e-11
  38.06244,   38.06551,   5.4524e-11
  38.06551,   38.06857,   5.4529e-11
  38.06857,   38.07164,   5.4525e-11
  38.07164,   38.07471,   5.4551e-11
  38.07471,   38.07777,   5.4645e-11
  38.07777,   38.08084,   5.4778e-11
  38.08084,   38.08391,   5.4793e-11
  38.08391,   38.08697,   5.4662e-11
  38.08697,   38.09004,   5.4561e-11
  38.09004,   38.09311,   5.4537e-11
  38.09311,   38.09618,   5.4536e-11
  38.09618,   38.09924,   5.4539e-11
  38.09924,   38.10231,   5.4542e-11
  38.10231,   38.10538,   5.4545e-11
  38.10538,   38.10845,   5.4548e-11
  38.10845,   38.11152,   5.4552e-11
  38.11152,   38.11459,   5.4556e-11
  38.11459,   38.11766,   5.4571e-11
  38.11766,   38.12073,   5.4671e-11
  38.12073,   38.12380,   5.4959e-11
  38.12380,   38.12687,   5.5205e-11
  38.12687,   38.12994,   5.5044e-11
  38.12994,   38.13301,   5.4734e-11
  38.13301,   38.13608,   5.4602e-11
  38.13608,   38.13916,   5.4584e-11
  38.13916,   38.14223,   5.4601e-11
  38.14223,   38.14530,   5.4791e-11
  38.14530,   38.14837,   5.5758e-11
  38.14837,   38.15144,   5.9124e-11
  38.15144,   38.15452,   6.2748e-11
  38.15452,   38.15759,   5.8418e-11
  38.15759,   38.16066,   5.5298e-11
  38.16066,   38.16374,   5.5115e-11
  38.16374,   38.16681,   5.5659e-11
  38.16681,   38.16988,   5.6172e-11
  38.16988,   38.17296,   5.6060e-11
  38.17296,   38.17603,   5.6132e-11
  38.17603,   38.17911,   5.5748e-11
  38.17911,   38.18218,   5.4859e-11
  38.18218,   38.18526,   5.4662e-11
  38.18526,   38.18833,   5.4707e-11
  38.18833,   38.19141,   5.4789e-11
  38.19141,   38.19448,   5.4740e-11
  38.19448,   38.19756,   5.4664e-11
  38.19756,   38.20064,   5.4663e-11
  38.20064,   38.20371,   5.4947e-11
  38.20371,   38.20679,   5.7759e-11
  38.20679,   38.20987,   6.8962e-11
  38.20987,   38.21295,   7.0511e-11
  38.21295,   38.21602,   5.9498e-11
  38.21602,   38.21910,   5.6405e-11
  38.21910,   38.22218,   7.9248e-11
  38.22218,   38.22526,   5.5364e-10
  38.22526,   38.22834,   1.6568e-09
  38.22834,   38.23142,   7.8737e-10
  38.23142,   38.23449,   1.0437e-10
  38.23449,   38.23757,   5.5921e-11
  38.23757,   38.24065,   5.4743e-11
  38.24065,   38.24373,   5.4729e-11
  38.24373,   38.24681,   5.4957e-11
  38.24681,   38.24989,   5.5810e-11
  38.24989,   38.25298,   5.6074e-11
  38.25298,   38.25606,   5.5211e-11
  38.25606,   38.25914,   5.4836e-11
  38.25914,   38.26222,   5.4865e-11
  38.26222,   38.26530,   5.4897e-11
  38.26530,   38.26838,   5.4864e-11
  38.26838,   38.27146,   5.4804e-11
  38.27146,   38.27455,   5.4994e-11
  38.27455,   38.27763,   5.5969e-11
  38.27763,   38.28071,   5.6489e-11
  38.28071,   38.28380,   5.5452e-11
  38.28380,   38.28688,   5.5001e-11
  38.28688,   38.28996,   5.5528e-11
  38.28996,   38.29305,   5.6902e-11
  38.29305,   38.29613,   5.7973e-11
  38.29613,   38.29922,   5.6504e-11
  38.29922,   38.30230,   5.5224e-11
  38.30230,   38.30538,   5.4982e-11
  38.30538,   38.30847,   5.5075e-11
  38.30847,   38.31156,   5.6523e-11
  38.31156,   38.31464,   6.2704e-11
  38.31464,   38.31773,   7.6921e-11
  38.31773,   38.32081,   9.3530e-11
  38.32081,   38.32390,   1.0813e-10
  38.32390,   38.32699,   1.2788e-10
  38.32699,   38.33007,   1.1607e-10
  38.33007,   38.33316,   1.5791e-10
  38.33316,   38.33625,   3.6571e-10
  38.33625,   38.33934,   3.4629e-10
